ID,Name,Pos,Price,Team,Pts,34,35,36,37,38
23121,J Henderson,MID,5.1,LIV,,3.022223935,2.828752651,4.309021744,2.820470056,2.974168611
139204,Saint-Maximin,MID,6.8,NEW,,4.484080213,3.875206112,3.350397572,4.061736744,4.037702212
23326,Iwobi,MID,5.5,EVE,,3.284723433,3.606698157,5.789554101,5.474503599,3.058231723
137792,Douglas Luiz,MID,5,AVL,,3.353921006,3.90629027,5.372805596,5.860927405,2.902254735
23492,Doucoure,MID,5.9,EVE,,3.227749164,3.551596284,5.84300304,5.94586883,3.276200247
40951,McTominay,MID,5.5,MUN,,5.698332042,3.859990316,3.472449782,0,3.524547222
28842,Sissoko,MID,4.5,WAT,,2.337669354,3.158313659,5.239838865,3.060128433,2.603388872
132434,Pulisic,MID,7.7,CHE,,6.719985504,4.564660025,6.835983737,4.932327958,5.314369888
23464,Cork,MID,4.5,BUR,,3.103518779,2.940063918,3.021114325,5.07408533,3.098685044
91130,Moutinho,MID,5.7,WOL,,3.438803762,3.536252979,3.018392489,5.849522405,2.996941802
219749,Elanga,MID,4.5,MUN,,4.521823956,3.060196847,2.524459908,0,2.417767107
184638,Thiago,MID,5.5,LIV,,4.143052149,3.854118073,6.209133252,3.839149334,4.083080159
182530,Allan,MID,4.5,EVE,,2.407963481,2.498403105,3.969531184,4.237443322,2.211401423
88639,Jorginho,MID,5.5,CHE,,6.068158954,3.214147658,4.744130884,3.062848729,3.199267941
257179,Cucurella,MID,4.5,BHA,,3.461527853,3.238873778,3.312026932,3.233437291,3.410117886
230249,Olise,MID,5.5,CRY,,3.352264417,3.36029819,3.860079129,4.966254219,3.470032106
176655,Klich,MID,5.3,LEE,,3.240524092,3.081350604,5.400484155,3.52491749,3.305290022
32973,Rice,MID,5.1,WHU,,3.122331596,3.433983816,3.560326546,3.19713915,3.312008005
23103,Schlupp,MID,5.6,CRY,,3.886628142,3.474568968,3.917623999,5.454777958,3.537971828
242910,Elyounoussi,MID,5.3,SOU,,3.773242248,4.205827808,3.938094456,3.730354014,3.910607978
291492,Bentancur,MID,5,TOT,,2.726654138,2.831651791,4.233804119,2.92096941,2.798163965
132425,Fornals,MID,6.1,WHU,,3.717389854,4.269608531,4.743201498,3.769748281,4.069458453
176648,K Phillips,MID,5,LEE,,2.593374317,2.514143833,4.467346847,2.803049241,2.616376504
186746,Lookman,MID,6,LEI,,3.641262041,3.242228014,5.491084208,4.684207178,3.78680244
96761,McNeil,MID,5.7,BUR,,3.847860318,3.710274947,3.727365593,5.350556609,3.810113698
233400,Lokonga,MID,5,ARS,,3.429614274,3.250762381,5.733579796,3.323085028,3.605473465
23236,Romeu,MID,4.5,SOU,,3.028882288,3.31231288,3.061761476,3.012428447,3.020382543
189709,Benrahma,MID,6.1,WHU,,3.88557404,4.469642328,5.006524575,3.92656715,4.261514934
192201,Norgaard,MID,4.5,BRE,,2.952411696,2.730605917,3.169865025,2.909891629,3.237105349
163914,Mac Allister,MID,5.6,BHA,,4.057937019,3.652620861,3.80443676,3.757676347,3.928385074
84632,Willock,MID,5.4,NEW,,4.081120053,3.421954741,2.998628305,3.553046292,3.470897457
92413,Dendoncker,MID,5,WOL,,3.294106324,2.941316168,2.097262957,2.856050286,1.666580438
88507,S Armstrong,MID,5.7,SOU,,3.765001494,4.151416958,3.903882204,3.709243039,3.873443713
139207,Neto,MID,5.9,WOL,,3.988623455,4.053738226,3.388063211,5.839760298,3.290391697
144450,Gilmour,MID,4.5,NOR,,2.534368129,2.314792789,4.081603995,2.366564074,2.380813102
23028,McArthur,MID,4.5,CRY,,2.49558258,2.291154443,2.547139706,3.751968139,2.356450955
242911,Wissa,MID,5.5,BRE,,4.011151249,3.692135331,4.271420133,3.806011517,4.273865829
242864,Kucka,MID,5.5,WAT,,2.773855175,3.561079101,5.351371262,3.45859665,2.946466979
23394,Loftus-Cheek,MID,5.5,CHE,,5.197479706,3.591652821,5.104304716,3.190049892,3.357146782
45042,Shelvey,MID,6,NEW,,3.716803334,3.30673032,2.995336107,3.493000567,3.490583241
176631,Ziyech,MID,7,CHE,,5.415975796,3.530732618,4.757123554,3.488136515,3.678124727
192735,Buendia,MID,6.3,AVL,,3.851545982,4.686366405,5.995339099,6.57220199,3.336695163
283020,Guimaraes,MID,5,NEW,,3.134451824,2.561646428,2.190760865,2.413965448,2.172420532
225310,Louza,MID,5.5,WAT,,2.659657701,3.398322211,5.160833521,3.298608057,2.810714193
88518,Keita,MID,5.1,LIV,,2.21783749,2.061297746,2.620469849,2.066317182,2.170275367
192211,Janelt,MID,5,BRE,,3.3717839,3.123371599,3.555842974,3.277631519,3.633511486
23539,Lanzini,MID,5.5,WHU,,3.350165864,3.727572944,3.937963616,3.434849959,3.584911696
23008,Matic,MID,5,MUN,,5.303360312,3.235289397,2.682492418,0,2.555816367
240547,Bailey,MID,6.4,AVL,,4.007885036,4.87947045,5.729245609,6.270218499,3.450655598
257281,Normann,MID,5,NOR,,2.899018744,2.615602334,4.539195806,2.676352039,2.722952517
255775,Lennon,MID,5,BUR,,3.284048188,3.116088736,3.179864004,4.724560652,3.186868158
88466,Neves,MID,6.1,WOL,,3.988623455,3.77457611,3.123058349,6.260785023,3.099961367
230256,Lees-Melou,MID,5,NOR,,3.140833879,2.750985827,4.404085886,2.751040602,2.792166323
185623,Murphy,MID,5,NEW,,2.482684559,1.78951926,1.541152066,1.532857615,1.551617163
23099,Albrighton,MID,5.5,LEI,,3.152597077,2.843100941,4.968707149,4.34078792,3.239658334
45084,Gross,MID,5.8,BHA,,4.081324597,3.597993287,3.742058381,3.697049393,3.856797085
138600,Nakamba,MID,4.5,AVL,,1.310829424,1.452687338,1.903037226,2.014970976,1.249183744
90433,Bissouma,MID,4.5,BHA,,0,2.569901814,2.645360388,2.558465221,2.72080337
160975,Podence,MID,5.4,WOL,,3.294106324,2.980513122,2.409376902,4.817121269,2.891565432
77665,Lucas Moura,MID,6.3,TOT,,3.881943528,4.142917653,5.318983637,4.169038238,4.0698049
92389,Kovacic,MID,5.1,CHE,,0,0.391393102,1.851158773,2.430312498,2.560421142
23053,Cleverley,MID,5,WAT,,2.536505261,3.249670161,4.870975383,3.158371173,2.733227527
226791,Trincao,MID,5.8,WOL,,3.711955166,3.74454823,3.161604674,5.542882739,3.079182219
203010,Caicedo,MID,4.5,BHA,,3.085531294,0.878578573,0.899072785,0.889754668,0.920843439
23162,Delph,MID,4.5,EVE,,1.524363473,1.344577512,1.477177359,1.54557605,1.072984153
94552,N Mendy,MID,4.5,LEI,,1.295511471,1.047295017,1.537722084,1.437432691,1.126424952
192210,Jensen,MID,5,BRE,,3.282593585,3.075099086,3.508913256,3.252866017,3.584356097
192212,Canos,MID,5.3,BRE,,3.3717839,3.118985737,3.752489184,3.560042141,4.019827257
226985,Mwepu,MID,5.5,BHA,,3.668778844,3.293899414,3.382347873,3.322369581,3.478493945
138306,Pepe,MID,7.4,ARS,,5.159679832,4.822159839,8.035431617,4.927688025,5.548753701
23127,Lallana,MID,5.5,BHA,,3.504282014,3.275116827,3.35558221,3.296472777,3.448662374
181309,van de Beek,MID,5.8,EVE,,3.284723433,3.57578669,5.354222352,5.19417521,3.153845311
88532,Fred,MID,5.1,MUN,,5.156974029,3.275971107,3.120079373,0,3.457756626
110898,Almiron,MID,5.5,NEW,,3.945524702,3.380333204,3.020477107,3.535767797,3.48962012
192736,Rupp,MID,4.5,NOR,,1.158511022,0.988778322,1.247585209,1.00287174,1.012939222
184926,Tella,MID,5,SOU,,3.139471435,3.417236841,3.19075334,3.116724615,3.155492196
23226,Redmond,MID,6,SOU,,3.756294982,4.111666659,3.887097337,3.702760441,3.859753536
183359,Elneny,MID,4.5,ARS,,1.06522519,0.956696879,0.949922337,0.786650697,0.821792436
160697,Bergwijn,MID,5.9,TOT,,3.678521926,3.923226705,5.490523343,3.914911348,3.78725286
69539,Hudson-Odoi,MID,5.5,CHE,,5.44731338,3.152404918,4.705498328,3.029157735,3.192487488
192730,Dowell,MID,5,NOR,,2.967375369,2.626222115,4.018276004,2.479645762,2.497462999
23192,Lingard,MID,6.4,MUN,,5.309904099,3.911586535,3.523778679,0,3.56330603
192744,Skipp,MID,4.5,TOT,,0,0.226963445,0.947395747,1.397016277,1.594440923
257177,Vlasic,MID,5.9,WHU,,3.480413522,3.845990869,4.076959671,3.550986037,3.709650893
45036,W Hughes,MID,4.5,CRY,,0.827201758,0.776187791,0.839372513,0.773133327,0.794074658
278691,Kayembe,MID,4.5,WAT,,0.95188996,0.675253959,0.727342909,0.661513879,0.609233511
293578,Chiquinho,MID,5,WOL,,1.589885505,1.260975438,0.722407709,0.408855174,0.380341854
25871,Winks,MID,4.5,TOT,,0.841277229,0.885536238,0.58551943,0.33172163,0.241655028
23310,Fernandinho,MID,5,MCI,,0.668932567,0.382047994,0.400590771,0.375325279,0.39253881
257277,Saul,MID,6,CHE,,5.626433248,3.20665741,4.607195515,3.081046108,3.215641244
241953,Elliott,MID,5.5,LIV,,4.038381355,3.76164281,6.162083974,3.741554231,3.993699161
24079,Gudmundsson,MID,5.4,BUR,,3.728413242,3.554472284,3.633958401,5.466552554,3.748566694
23276,Noble,MID,4.5,WHU,,0.697489259,0.710307113,0.679624745,0.585967915,0.514180245
226789,Soumare,MID,5,LEI,,3.0319343,2.718607724,5.188890154,4.493002802,3.120291613
23482,Alli,MID,6.1,EVE,,3.259959345,3.572356402,5.672470277,5.774992156,3.302987059
154682,C Jones,MID,4.6,LIV,,0.346372979,0.330518756,0.30492481,0.329900234,0.342347249
192753,Placheta,MID,4.5,NOR,,0.429987313,0.401139095,0.40659876,0.405982524,0.411191318
23177,Mata,MID,5,MUN,,4.402721402,3.170159034,2.635784159,0,2.512161822
192216,Ghoddos,MID,5,BRE,,3.068225833,2.834798727,3.251475774,2.995571204,3.319181854
202398,Sanson,MID,5,AVL,,3.389865227,4.006653658,5.304972807,5.828791724,2.866763448
95817,S Longstaff,MID,5,NEW,,0.791642436,0.443768434,0.322384893,0.204505924,0.135505372
280714,Cundle,MID,4.5,WOL,,0.765642991,0.526163337,0.259811217,0.049405352,0.056279475
68289,Choudhury,MID,4.5,LEI,,0.286422334,0.270036612,0.281398765,0.267215842,0.288464514
184648,B Traore,MID,5.9,AVL,,3.664646917,4.482570658,6.4298582,7.075985659,3.19318665
180321,Eze,MID,6,CRY,,3.890695783,3.495541828,3.932956188,5.313014074,3.558861728
23117,Milner,MID,5,LIV,,0.573345156,0.548455777,0.48720238,0.547155898,0.56807079
183010,Fraser,MID,5.8,NEW,,3.945524702,3.380333204,3.034734871,3.567573677,3.576520451
88575,Yarmolenko,MID,5.6,WHU,,3.366768696,3.739515433,3.949226275,3.450154673,3.598116497
35690,Milivojevic,MID,5.5,CRY,,2.484637043,2.361534927,2.681246431,3.707803491,2.493796615
45021,D Stephens,MID,4.5,BUR,,0.265389156,0.257529092,0.261558956,0.236352074,0.265324686
45069,Perez,MID,6,LEI,,3.195793874,2.884068631,4.933440227,4.31321449,3.284826104
147612,Alzate,MID,5,BHA,,3.44521538,3.230926325,3.300731959,3.22561729,3.395537129
187324,I Diallo,MID,4.3,SOU,,0.323375172,0.334330556,0.324488331,0.320983798,0.322529494
192215,S Baptiste,MID,4.5,BRE,,0.244389793,0.23633581,0.253134286,0.243740301,0.255716356
23325,Chamberlain,MID,5.6,LIV,,4.147477228,3.86120835,6.112114318,3.846929554,4.087334014
230251,Etebo,MID,4.5,WAT,,0.340674101,0.222297515,0.197178555,0.218561205,0.204027441
157062,Minamino,MID,5.4,LIV,,3.077943673,2.881264192,4.295740834,2.874018274,3.028103459
192202,Dasilva,MID,5.5,BRE,,3.382969349,3.13709298,3.751364979,3.561011951,4.007203185
176654,Shackleton,MID,4.5,LEE,,0.182199661,0.180403008,0.168061235,0.190720215,0.18279028
257279,Kral,MID,5,WHU,,0.895410386,0.918400452,0.834525475,0.684225104,0.58996124
242984,Tzolis,MID,5,NOR,,2.575052452,2.355244821,4.047061458,2.406505756,2.421590373
225311,Sema,MID,5.4,WAT,,2.58572902,3.267678526,4.818020821,3.177342304,2.756775676
92420,Gomes,MID,5,EVE,,2.825891879,3.14751585,5.397189912,5.465070215,2.812439076
131369,El Ghazi,MID,5.8,EVE,,3.291469707,3.611808674,5.751084345,5.441710925,3.069990702
274588,Patino,MID,4,ARS,,0.060918481,0.059575539,0.04955678,0.060327352,0.062754801
23324,Walcott,MID,5.9,SOU,,3.763160103,4.146435709,3.900973923,3.707703119,3.870777207
132429,Djenepo,MID,5.9,SOU,,3.760858973,4.144934532,3.898821282,3.705969369,3.86863406
162785,Smallbone,MID,4.5,SOU,,0.38157309,0.394740146,0.383016815,0.378573097,0.380676281
225306,Baah,MID,4,WAT,,0.03214104,0.03604162,0.029759432,0.035415335,0.032760324
242906,Palmer,MID,4.5,MCI,,0,0,0,0,0
259750,Summerville,MID,4.5,LEE,,0,0,0.015227937,0,0
221680,Chukwuemeka,MID,4.5,AVL,,0,0,0,0,0
45097,Riedewald,MID,5,CRY,,2.484637043,2.28110552,2.535968041,3.735512138,2.346115644
272775,Sarmiento,MID,5.5,BHA,,3.432623218,3.219117384,3.28866788,3.213827753,3.38312654
23058,Barkley,MID,5.5,CHE,,5.584246701,3.047492551,4.850670074,2.863880994,3.015755868
271609,Morton,MID,4.5,LIV,,0,0,0,0,0
200376,Anderson,MID,4.5,NEW,,0,0,0,0,0
271700,McAtee,MID,4,MCI,,0,0,0,0,0
246493,Rak-Sakyi,MID,4.5,CRY,,0,0,0,0,0
271705,McKinstry,MID,4,LEE,,0,0,0,0,0
274590,Vale,MID,4,CHE,,0,0,0,0,0
280768,Bate,MID,4.5,LEE,,0,0,0,0,0
192199,Fosu,MID,5.5,BRE,,3.369319145,3.116705776,3.749746136,3.557439772,4.016888787
274589,Simons,MID,4,CHE,,0,0,0,0,0
271701,Onyango,MID,4,EVE,,0,0,0,0,0
176657,Forshaw,MID,5,LEE,,0.182199661,0.180403008,0.168061235,0.190720215,0.18279028
33589,Ndidi,MID,5,LEI,,3.012304501,2.674589283,5.497261744,4.716756208,3.10879443
206669,Moder,MID,5,BHA,,3.461527853,3.238873778,3.312026932,3.233437291,3.410117886
233401,Onyeka,MID,5,BRE,,2.952411696,2.730605917,3.169865025,2.909891629,3.237105349
176664,T Roberts,MID,5.1,LEE,,2.593374317,2.514143833,4.467346847,2.803049241,2.616376504
35693,Westwood,MID,5.5,BUR,,3.728413242,3.554472284,3.633958401,5.466552554,3.748566694
282728,Kalu,MID,5.5,WAT,,2.58572902,3.267678526,4.818020821,3.177342304,2.756775676
187806,Partey,MID,5.5,ARS,,3.429614274,3.250762381,5.733579796,3.323085028,3.605473465
23016,Townsend,MID,5.6,EVE,,3.284723433,3.606698157,5.789554101,5.474503599,3.058231723
24380,Pogba,MID,6.6,MUN,,5.309904099,3.911586535,3.523778679,0,3.56330603
115171,M Greenwood,MID,7.2,MUN,,5.309904099,3.911586535,3.523778679,0,3.56330603
23474,Kane,FWD,11.8,TOT,,5.321267288,6.121948631,8.638909641,6.254121549,6.264330547
183114,Watkins,FWD,7.1,AVL,,4.057314459,5.192852668,6.980930989,7.729670755,3.26362781
45474,Richarlison,FWD,6.8,EVE,,3.609402346,3.968135657,7.505616004,7.588414497,3.604786499
254679,Ronaldo,FWD,11.1,MUN,,6.520392253,5.256443106,4.327069264,0,4.401904821
192758,Pukki,FWD,6.1,NOR,,4.079162848,3.679219201,7.226741119,3.779406261,4.029672615
23097,Vardy,FWD,9.5,LEI,,3.7410784,3.24102222,6.7231216,6.083525265,4.590379896
176630,Werner,FWD,8.2,CHE,,3.863918699,2.180697776,3.145383065,2.415145849,2.601770597
192217,Toney,FWD,6.6,BRE,,4.184873527,3.795580599,4.578935069,3.987304412,4.783291096
283052,Weghorst,FWD,5.5,BUR,,4.189633208,4.174851637,4.189655213,6.378647943,4.311530184
132437,Adams,FWD,6.9,SOU,,4.263786373,4.756298038,4.546592979,4.308267761,4.564204435
76982,Nketiah,FWD,6,ARS,,2.998208226,2.789539065,4.619762532,2.813274575,3.16165253
23550,Antonio,FWD,7.4,WHU,,3.433884459,4.031930401,4.58507691,3.491530847,3.739792342
225321,Dennis,FWD,5.2,WAT,,2.374796832,3.402219969,5.369057257,3.353182891,2.648324771
88528,Jimenez,FWD,7.2,WOL,,3.884807047,3.912235156,3.269506532,5.806329253,3.088566712
57345,Wood,FWD,5.9,NEW,,4.444852163,4.006822,3.391550723,3.865216877,3.771403648
134602,Jay Rodriguez,FWD,5.3,BUR,,3.163434971,3.139434132,3.163374363,4.549406917,3.242414364
179153,Rodrigo,FWD,6.1,LEE,,3.156724171,3.006169367,5.264904733,3.447354538,3.297180328
23134,Ings,FWD,7.5,AVL,,4.133090508,5.086116852,6.379655505,6.986364616,3.391736794
164449,Joao Pedro,FWD,5.4,WAT,,2.934423833,3.796944817,6.1206589,3.753887808,3.130278892
32986,Jesus,FWD,8.5,MCI,,3.839827838,1.976658482,2.042445279,2.371975071,1.973299507
45079,Lacazette,FWD,7.6,ARS,,3.910078397,3.649798867,5.750261733,3.678326125,4.106339476
23170,Iheanacho,FWD,7.2,LEI,,3.573151309,2.750330161,3.481784711,2.51588369,2.409702562
201968,Mateta,FWD,5.5,CRY,,2.630767778,2.288028994,2.657743292,3.235054702,2.367362144
242869,Broja,FWD,5.1,SOU,,3.110755468,3.427999754,3.275482352,3.166035633,3.285647789
23119,Firmino,FWD,7.3,LIV,,1.654759121,2.230744145,3.079854528,2.284434033,2.356999685
139797,Maupay,FWD,5.7,BHA,,2.923080425,2.556253207,2.782235568,2.747568499,2.847922681
257178,Hwang,FWD,5.9,WOL,,2.897449996,2.86427394,2.329595522,3.427597946,2.035843395
40266,Calvert-Lewin,FWD,7.5,EVE,,3.609402346,3.941801026,6.638253216,7.57318649,3.976358646
240869,Lukaku,FWD,9.9,CHE,,4.165033555,2.849821144,3.844803646,3.144846651,3.369838968
23331,Welbeck,FWD,5.9,BHA,,3.768733229,3.289390091,3.533511181,3.515453139,3.611173634
137599,Joelinton,FWD,5.7,NEW,,2.696178443,2.597215651,2.242997591,2.497529777,2.420639681
242865,Sargent,FWD,5.5,NOR,,0.754740834,1.332924636,3.821997905,2.479040149,2.604118361
225294,Daka,FWD,7.1,LEI,,1.875887775,1.408342341,1.484625151,1.059593203,1.102150468
23364,King,FWD,5.4,WAT,,2.825350241,3.825175329,5.429867649,3.775014843,3.064539781
92351,Vydra,FWD,5.4,BUR,,3.627231064,3.619076609,3.627254711,4.765929274,3.713929918
35701,Ayew,FWD,5.7,CRY,,3.077898507,2.74150719,3.103372691,3.711945382,2.827218589
23360,Wilson,FWD,7.6,NEW,,4.397550793,3.903654827,3.275278126,3.86361803,4.029402214
257274,Edouard,FWD,6,CRY,,3.455771437,3.086677255,3.484026988,3.804447673,3.178618663
259613,Gelhardt,FWD,4,LEE,,0.996221005,0.971359233,1.180178221,1.059116657,1.024114543
182752,F Silva,FWD,5.7,WOL,,0.938432799,0.90242847,0.674622618,0.649785072,0.573149966
23290,A Barnes,FWD,5.1,BUR,,0.681243311,0.676867006,0.681238033,0.613754864,0.691151804
242871,S Long,FWD,5,SOU,,0.709748208,0.741106663,0.72514119,0.716511434,0.726080347
242879,A Armstrong,FWD,6.1,SOU,,3.193093718,3.504640529,3.355791278,3.2459624,3.365836938
23118,Benteke,FWD,5.8,CRY,,3.172856385,2.830384381,3.198841617,3.691199512,2.917370921
257278,Rondon,FWD,5.5,EVE,,0.497770889,0.523080262,0.212888103,0.031110697,0
249318,S Greenwood,FWD,5,LEE,,1.269736392,1.244187634,1.409890337,1.337717631,1.299410707
187803,Cavani,FWD,7.6,MUN,,0.040708764,0.26625469,0.532876045,0,0.538300596
102349,Origi,FWD,5,LIV,,0.067739795,0.063830373,0.048230721,0.064720976,0.065948915
131312,Gayle,FWD,6,NEW,,4.412360553,3.977532366,3.366758686,3.836962367,3.743834908
203938,Scarlett,FWD,4.5,TOT,,0,0,0,0,0
259614,Munoz,FWD,4,NEW,,0,0,0,0,0
274591,Soonsup-Bell,FWD,4,CHE,,0,0,0,0,0
265469,Tosun,FWD,5.5,EVE,,0,0,0,0,0
242907,Edozie,FWD,4.5,MCI,,0,0,0,0,0
260243,Dobbin,FWD,4,EVE,,0,0,0,0,0
230257,Cucho,FWD,5,WAT,,0,0,0,0,0
192765,Idah,FWD,5.2,NOR,,0,0,0,0,0
176665,Bamford,FWD,7.5,LEE,,3.156724171,3.006169367,5.264904733,3.447354538,3.297180328
