ID,Name,Pos,Price,Team,xPts GW36-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,36,37,38,xPts if play,36,37,38,Probability to play,36,37,38,xPts,36,37,38
257276,Tomiyasu,DEF,4.8,ARS,12.31752702,12.45693946,11.04250174,,164.2857143,82.14285714,82.14285714,,5.564683715,3.20998758,3.789462151,,0.998714829,0.965789474,0.965789474,,5.557532144,3.100172215,3.659822657
257275,Emerson R,DEF,5,TOT,11.97874123,12.11815368,10.56762526,,160.7904762,80.3952381,80.3952381,,4.339529637,4.021036285,3.894548673,,0.998714829,0.965789474,0.965789474,,4.333952599,3.883474517,3.761314113
23479,Dier,DEF,4.8,TOT,11.81368455,11.97500042,10.45338446,,166.9047619,83.45238095,83.45238095,,4.346088898,3.947278416,3.834944516,,0.998289435,0.960526316,0.960526316,,4.338654629,3.791464795,3.683565127
231961,Guehi,DEF,4.8,CRY,11.86759244,11.952777,10.46919997,,85.87142857,171.7428571,85.87142857,,3.753842052,5.492069253,2.761521415,,0.978947368,0.999512982,0.978947368,,3.674813798,5.489394516,2.703384122
187804,Andersen,DEF,4.7,CRY,11.73460078,11.81978534,10.35386801,,85.87142857,171.7428571,85.87142857,,3.71980876,5.423135101,2.730085329,,0.978947368,0.999512982,0.978947368,,3.641496996,5.420493936,2.672609848
23490,Ben T Davies,DEF,4.8,TOT,11.54742749,11.76403169,10.26481094,,157.8571429,78.92857143,78.92857143,,4.250716283,3.913217803,3.802501581,,0.996961057,0.947368421,0.947368421,,4.237798599,3.707258971,3.602369919
23260,Walker,DEF,5.6,MCI,9.722817579,11.61417273,10.30187017,,94.14285714,53.78571429,53.78571429,,5.991398916,3.684895927,4.204276586,,0.79116453,0.631578947,0.631578947,,4.740182307,2.327302691,2.655332581
23346,Ake,DEF,5,MCI,8.917949604,11.51192127,10.33757297,,95.38095238,35.78947368,35.78947368,,6.595999118,3.752796869,4.264204137,,0.808277325,0.447368421,0.447368421,,5.331396523,1.67888281,1.907670272
174861,Mitchell,DEF,4.8,CRY,11.0376327,11.1549469,9.774158233,,84.54761905,152.3333333,84.54761905,,3.645547563,4.883949159,2.704675441,,0.973684211,0.993974481,0.973684211,,3.549612101,4.854520828,2.633499772
134708,Konsa,DEF,4.6,AVL,9.861832028,10.80360066,9.63940267,,122.7142857,122.7142857,61.35714286,,3.980364887,5.823088019,1.333665472,,0.909294684,0.909294684,0.710526316,,3.619324633,5.294902981,0.947604414
230250,Tavares,DEF,4.6,ARS,9.549227033,10.75202682,9.485088369,,108.3333333,54.16666667,54.16666667,,4.765471011,3.186157485,3.791683628,,0.924915898,0.736842105,0.736842105,,4.407659897,2.347694989,2.793872147
45111,Christensen,DEF,5,CHE,8.797022236,10.65921514,9.396579073,,96.23809524,52.64285714,52.64285714,,5.029645838,3.52224713,3.989730552,,0.805745655,0.631578947,0.631578947,,4.052615279,2.224577135,2.519829822
