ID,Name,Pos,Price,Team,xPts GW34-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,34,35,36,37,38,xPts if play,34,35,36,37,38,Probability to play,34,35,36,37,38,xPts,34,35,36,37,38
180322,T Silva,DEF,5.4,CHE,22.93957908,23.49500061,18.27220762,,159.1428571,80.64285714,151.7690476,74.73809524,74.73809524,,6.050072123,3.594530265,6.718097959,3.585429623,4.082513461,,0.995447849,0.947368421,0.989999282,0.894736842,0.894736842,,6.022531281,3.405344462,6.650912155,3.208015978,3.652775202
186737,Dias,DEF,6.3,MCI,22.41987737,23.54481518,17.61939829,,78.5,74.21428571,72.07142857,139.1428571,72.07142857,,4.942100757,4.029177172,4.784288101,6.827112223,4.464709246,,0.921052632,0.868421053,0.842105263,0.963846883,0.842105263,,4.551934908,3.499022281,4.02887419,6.580290839,3.759755155
181873,Cash,DEF,5.1,AVL,21.33718359,21.54758743,16.10244142,,83.01666667,83.01666667,166.0333333,166.0333333,83.01666667,,2.773732005,4.457831637,5.364188755,7.531538402,1.526069238,,0.965789474,0.965789474,0.998714829,0.998714829,0.965789474,,2.678841173,4.305326871,5.357294855,7.521859087,1.473861606
134708,Konsa,DEF,4.6,AVL,20.14916157,20.6824973,15.48369384,,76.35714286,82.58333333,158.9404762,152.7142857,76.35714286,,2.769868583,4.367389482,5.217851085,6.936758658,1.597188056,,0.894736842,0.960526316,0.995454219,0.987877917,0.894736842,,2.478303469,4.194992529,5.194131876,6.852670697,1.429062997
23135,Matip,DEF,5.8,LIV,19.02763378,21.28306514,16.10250588,,64.83333333,64.83333333,129.6666667,64.83333333,64.83333333,,4.865005219,4.282834248,6.215534587,4.005040036,4.868331467,,0.736842105,0.736842105,0.924915898,0.736842105,0.736842105,,3.584740688,3.155772603,5.748846751,2.951082131,3.587191607
181081,Gabriel,DEF,5.5,ARS,20.13330061,20.34534845,15.10089479,,85.42857143,85.42857143,170.8571429,85.42857143,85.42857143,,3.309685311,3.100378669,6.30581195,3.556237199,4.23983027,,0.973684211,0.973684211,0.999239237,0.973684211,0.973684211,,3.22258833,3.018789757,6.301014724,3.462652009,4.128255789
131314,Mings,DEF,4.8,AVL,19.53471183,19.96641514,14.87639982,,85.42857143,74.35714286,159.7857143,170.8571429,85.42857143,,2.630334918,4.215974389,4.749980585,7.282792159,1.45606901,,0.973684211,0.842105263,0.995435425,0.999239237,0.973684211,,2.561115578,3.550294222,4.728298942,7.277251684,1.417751404
176641,B White,DEF,5.1,ARS,19.14272611,19.35477395,14.36122195,,85.42857143,85.42857143,170.8571429,85.42857143,85.42857143,,3.130634893,2.969320495,5.957029702,3.420322805,4.026442752,,0.973684211,0.973684211,0.999239237,0.973684211,0.973684211,,3.048249764,2.891180482,5.952497817,3.33031431,3.920483732
45074,Rudiger,DEF,5.6,CHE,17.34332433,20.59086221,14.84937309,,13.57894737,37.02380952,147.952381,80.16666667,80.16666667,,3.525714029,3.867871629,7.166082185,4.158496875,4.76204329,,0.131281769,0.421052632,0.981791396,0.921052632,0.921052632,,0.462861974,1.628577528,7.035597832,3.83019449,4.386092504
23346,Ake,DEF,5,MCI,16.78414069,19.88167731,14.51499262,,25.89473684,56.85714286,62.19047619,119,59.5,,4.66126974,3.888110359,4.652860001,6.295737544,4.309826262,,0.315789474,0.710526316,0.763157895,0.924915898,0.736842105,,1.471979918,2.762604729,3.550866843,5.823027741,3.175661456
